Tweet,Timestamp,Processed Tweet,polarity,subjectivity,label
"@punjabS31098343 @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI… https://t.co/7IDwX9Ido3",2021-01-27 05:44:19,farmer protest red fort full video nishan sahib flag khalistani,0.175,0.275,1.0
"@theanuragkts @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FL… https://t.co/TRrIUYCwwo",2021-01-27 05:44:13,farmer protest red fort full video nishan sahib flag khalistani fl,0.175,0.275,1.0
@iskrajpurohit55 @KanganaTeam @KumarRa43803399 @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLA… https://t.co/BIv1iRYVKo,2021-01-27 05:44:07,farmer protest red fort full video nishan sahib fla,0.175,0.275,1.0
"@mydeen102 @BJPBalochistan @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not… https://t.co/BE6lmvtlCN",2021-01-27 05:43:58,farmer protest red fort full video nishan sahib flag,0.175,0.275,1.0
"RT @zuhaibafridi6: @Preet_mann #PeacefulProtestContinues till the #FarmLaws taken back, Yesterday what happened is the script of BJP which…",2021-01-27 05:43:54,till taken back yesterday happened script bjp,0.0,0.0,0.0
"@Akshay_OfficiaI @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI… https://t.co/ckfjZ4eVJx",2021-01-27 05:43:44,farmer protest red fort full video nishan sahib flag khalistani,0.175,0.275,1.0
"@NeetooINC @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG… https://t.co/dADYBTQ1zG",2021-01-27 05:43:34,farmer protest red fort full video nishan sahib flag khalistani flag,0.175,0.275,1.0
"@mydeen102 @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG… https://t.co/HvbkPlZudg",2021-01-27 05:43:28,farmer protest red fort full video nishan sahib flag khalistani flag,0.175,0.275,1.0
"@gautamdub06 @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLA… https://t.co/xxrskiseXE",2021-01-27 05:43:23,farmer protest red fort full video nishan sahib flag khalistani fla,0.175,0.275,1.0
"@nameiz_saroj @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FL… https://t.co/5EoiRZiq0r",2021-01-27 05:43:17,farmer protest red fort full video nishan sahib flag khalistani fl,0.175,0.275,1.0
"@Nikhil21921335 @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI… https://t.co/RLGwKzRGb3",2021-01-27 05:43:11,farmer protest red fort full video nishan sahib flag khalistani,0.175,0.275,1.0
"@aadhiIaa @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG |… https://t.co/8Bk34Ymwz9",2021-01-27 05:43:07,farmer protest red fort full video nishan sahib flag khalistani flag,0.175,0.275,1.0
"RT @ndtv: #FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4…",2021-01-27 05:43:06,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
"RT @zuhaibafridi6: @Preet_mann #PeacefulProtestContinues till the #FarmLaws taken back, Yesterday what happened is the script of BJP which…",2021-01-27 05:43:05,till taken back yesterday happened script bjp,0.0,0.0,0.0
"@Preet_mann #PeacefulProtestContinues till the #FarmLaws taken back, Yesterday what happened is the script of BJP w… https://t.co/goL7OpRTpu",2021-01-27 05:42:59,till taken back yesterday happened script bjp w,0.0,0.0,0.0
"@Ravishk356 @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG… https://t.co/a3exyt6dwG",2021-01-27 05:42:51,farmer protest red fort full video nishan sahib flag khalistani flag,0.175,0.275,1.0
"@RDESH1005 @ankita_thakur2 @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not… https://t.co/XiIigaPSxD",2021-01-27 05:42:42,farmer protest red fort full video nishan sahib flag,0.175,0.275,1.0
"@DurgeshGupta_ @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI F… https://t.co/R4sXSNDZIG",2021-01-27 05:42:34,farmer protest red fort full video nishan sahib flag khalistani f,0.175,0.275,1.0
"@KanganaTeam Noone said anything when the farmers were givin free food, free healthcare, free education to the poor… https://t.co/iiGs3Ws64w",2021-01-27 05:42:33,noone said anything farmer givin free food free healthcare free education poor,0.20000000000000004,0.7500000000000001,1.0
"@AdityaKansili @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI F… https://t.co/yNXEkaVr7m",2021-01-27 05:42:28,farmer protest red fort full video nishan sahib flag khalistani f,0.175,0.275,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:42:27,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
@Baliramyadav007 @KanganaTeam @PMOIndia @HMOIndia @CPDelhi Farmers Protest On RED FORT (Full Video): NISHAN SAHIB F… https://t.co/bNmmSx9mOL,2021-01-27 05:42:21,farmer protest red fort full video nishan sahib f,0.175,0.275,1.0
"@AdvaitSpeaks @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FL… https://t.co/VO2Kg9LDPg",2021-01-27 05:42:16,farmer protest red fort full video nishan sahib flag khalistani fl,0.175,0.275,1.0
"@ssspanday50 @KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLA… https://t.co/D2SDrzrdA0",2021-01-27 05:42:03,farmer protest red fort full video nishan sahib flag khalistani fla,0.175,0.275,1.0
"@KanganaTeam @PMOIndia Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Republic… https://t.co/oqW4ahmbll",2021-01-27 05:41:58,farmer protest red fort full video nishan sahib flag khalistani flag republic,0.175,0.275,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:41:54,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"@glossywife @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Republi… https://t.co/p8iqteO3HG",2021-01-27 05:41:45,farmer protest red fort full video nishan sahib flag khalistani flag republi,0.175,0.275,1.0
"@Lovepre33533728 @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Re… https://t.co/iyEyKBYODJ",2021-01-27 05:41:38,farmer protest red fort full video nishan sahib flag khalistani flag,0.175,0.275,1.0
"@shabby_Rabu @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Republ… https://t.co/UXYwxBHf1y",2021-01-27 05:41:28,farmer protest red fort full video nishan sahib flag khalistani flag republ,0.175,0.275,1.0
"@JayeshR38292065 @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Re… https://t.co/lGeY6Rgzzd",2021-01-27 05:41:22,farmer protest red fort full video nishan sahib flag khalistani flag,0.175,0.275,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:41:16,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"@pt_navin @LuckyDeshwal07 @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI… https://t.co/1LksbyVKuB",2021-01-27 05:41:14,farmer protest red fort full video nishan sahib flag khalistani,0.175,0.275,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:41:13,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"@LuckyDeshwal07 @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Rep… https://t.co/pFPDSsjSN7",2021-01-27 05:41:08,farmer protest red fort full video nishan sahib flag khalistani flag rep,0.175,0.275,1.0
@DurgeshGupta_ @KanganaTeam @pbhushan1 @sardesairajdeep @ArvindKejriwal @capt_amarinder @jitengajaria… https://t.co/BBcJCRXjRl,2021-01-27 05:40:59,,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:40:54,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @Nav_sandhu_0007: A lot had happened so far, but we support peaceful farmers protest.  
We just want three farms law repeal and we will…",2021-01-27 05:40:44,lot happened far support peaceful farmer protest want three farm law repeal,0.175,0.75,1.0
Farmers Protest Violence: that's enough! https://t.co/VFbmhUQf3r #FarmersProtest #KisanAndolan #DelhiPolice https://t.co/gDBRWXTLVH,2021-01-27 05:40:42,farmer protest violence thats enough,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:40:36,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"@beingGavy @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Republic… https://t.co/BIuB7UJ7KT",2021-01-27 05:40:20,farmer protest red fort full video nishan sahib flag khalistani flag republic,0.175,0.275,1.0
"@Facts_chek @KanganaTeam @ndtv Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | R… https://t.co/zEneKjZX0i",2021-01-27 05:40:10,farmer protest red fort full video nishan sahib flag khalistani flag r,0.175,0.275,1.0
"@satnam81556668 @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Rep… https://t.co/Zq8fItLTYY",2021-01-27 05:40:04,farmer protest red fort full video nishan sahib flag khalistani flag rep,0.175,0.275,1.0
"@optagronomist @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Repu… https://t.co/fnZvmqGRtS",2021-01-27 05:40:00,farmer protest red fort full video nishan sahib flag khalistani flag repu,0.175,0.275,1.0
"@AdityaKansili @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Repu… https://t.co/e1GCzNahxS",2021-01-27 05:39:55,farmer protest red fort full video nishan sahib flag khalistani flag repu,0.175,0.275,1.0
"@satnam81556668 @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Rep… https://t.co/7wfdh3pWA5",2021-01-27 05:39:50,farmer protest red fort full video nishan sahib flag khalistani flag rep,0.175,0.275,1.0
"@MukharRavi @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Republi… https://t.co/ITFbCgqMcN",2021-01-27 05:39:44,farmer protest red fort full video nishan sahib flag khalistani flag republi,0.175,0.275,1.0
"@AdityaKansili @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Repu… https://t.co/V6sL1y4G2b",2021-01-27 05:39:38,farmer protest red fort full video nishan sahib flag khalistani flag repu,0.175,0.275,1.0
"#fakefarmersprotest #FarmersProtest 
Is it a farmers protest anymore? Shame shame. https://t.co/Ja2uucEjGK",2021-01-27 05:39:32,farmer protest anymore shame shame,0.0,0.0,0.0
"@AdityaKansili @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Repu… https://t.co/nVJmYabUj0",2021-01-27 05:39:19,farmer protest red fort full video nishan sahib flag khalistani flag repu,0.175,0.275,1.0
"@optagronomist @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Repu… https://t.co/64gkEOjBHy",2021-01-27 05:39:14,farmer protest red fort full video nishan sahib flag khalistani flag repu,0.175,0.275,1.0
"@Republic_Debate @KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Re… https://t.co/LaTCOOk4J5",2021-01-27 05:39:05,farmer protest red fort full video nishan sahib flag khalistani flag,0.175,0.275,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:39:05,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @Nav_sandhu_0007: A lot had happened so far, but we support peaceful farmers protest.  
We just want three farms law repeal and we will…",2021-01-27 05:39:03,lot happened far support peaceful farmer protest want three farm law repeal,0.175,0.75,1.0
RT @SandeepUnnithan: Yesterday’s #FarmersProtest have backfired. The govt has the upper hand now as this @IndiaToday #Insight fm @anshuman1…,2021-01-27 05:38:58,yesterday backfired govt upper hand fm,0.0,0.0,0.0
"@KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Republic Day

But i… https://t.co/kgpF0Cz2Ft",2021-01-27 05:38:52,farmer protest red fort full video nishan sahib flag khalistani flag republic day,0.175,0.275,1.0
"@MrChoudharyS @KanganaTeam @diljitdosanjh Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTA… https://t.co/AzzL7SDzpX",2021-01-27 05:38:43,farmer protest red fort full video nishan sahib flag khalista,0.175,0.275,1.0
"RT @NEWS9TWEETS: #FarmersProtest: #Khalistani supporters hold agitation outside the Indian embassy in #WashingtonDC, #USA. Protest held in…",2021-01-27 05:38:40,supporter hold agitation outside indian embassy protest held,0.0,0.05,0.0
"#FarmersProtest: #Khalistani supporters hold agitation outside the Indian embassy in #WashingtonDC, #USA. Protest h… https://t.co/pQmqkqoOv7",2021-01-27 05:38:33,supporter hold agitation outside indian embassy protest h,0.0,0.05,0.0
"RT @ndtv: #FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4…",2021-01-27 05:38:23,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
"RT @ndtv: #FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4…",2021-01-27 05:38:21,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
"RT @RaviSinghKA: Please DO NOT use derogatory language against anybody ! 

Keep the protest peaceful ! 

Respect the wishes of the farmers…",2021-01-27 05:38:16,please use derogatory language anybody keep protest peaceful respect wish farmer,0.25,0.5,1.0
"@KanganaTeam Farmers Protest On RED FORT (Full Video): NISHAN SAHIB FLAG, Not KHALISTANI FLAG | Republic Day

But i… https://t.co/U3j529yBoD",2021-01-27 05:38:13,farmer protest red fort full video nishan sahib flag khalistani flag republic day,0.175,0.275,1.0
"RT @ndtv: #FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4…",2021-01-27 05:37:11,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
RT @SandeepUnnithan: Yesterday’s #FarmersProtest have backfired. The govt has the upper hand now as this @IndiaToday #Insight fm @anshuman1…,2021-01-27 05:37:04,yesterday backfired govt upper hand fm,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:36:57,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @ndtv: #FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4…",2021-01-27 05:35:56,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:35:54,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:35:30,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:35:25,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"A lot had happened so far, but we support peaceful farmers protest.  
We just want three farms law repeal and we wi… https://t.co/yCvfP2ykoO",2021-01-27 05:35:17,lot happened far support peaceful farmer protest want three farm law repeal wi,0.175,0.75,1.0
"RT @ndtv: #FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4…",2021-01-27 05:35:03,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
RT @Sana_Jamal: Sikh farmers who have fed millions of Indians endured tear gas &amp; batons on India's Republic Day as they protest for their r…,2021-01-27 05:34:58,sikh farmer fed million indian endured tear gas amp baton india republic day protest r,0.0,0.0,0.0
"RT @ndtv: #FarmersProtest | Day After Clashes, Farmer Leaders To Address Protesters Today https://t.co/3nKlExxrmn https://t.co/8EHtFPXerO",2021-01-27 05:34:52,day clash farmer leader address protester today,0.0,0.0,0.0
"RT @ndtv: #FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4…",2021-01-27 05:34:45,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
"RT @ndtv: #FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4…",2021-01-27 05:34:39,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:34:21,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @ndtv: #FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4…",2021-01-27 05:34:08,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
"Reporting time during Farmers protest in Bangalore
#26JanDelhiTractorParade #26January #72ndRepublicDay… https://t.co/ejFsiSjze7",2021-01-27 05:34:07,reporting time farmer protest bangalore,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:33:41,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @ndtv: #FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4…",2021-01-27 05:33:39,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
Yesterday’s #FarmersProtest have backfired. The govt has the upper hand now as this @IndiaToday #Insight fm… https://t.co/q5iJdizPSR,2021-01-27 05:33:28,yesterday backfired govt upper hand fm,0.0,0.0,0.0
"RT @SimranRoohi: Did you know this is currently happening? 
Today almost 200,000 (yes estimated 200K!) tractors from villages in Punjab, Ha…",2021-01-27 05:33:23,know currently happening today almost yes estimated k tractor village punjab ha,0.0,0.4,0.0
"RT @ndtv: #FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4…",2021-01-27 05:33:04,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
"Farmers are just doing their protest 
And khalistani promoting their campaign. 
These are just different things hap… https://t.co/3A8Oqthd5n",2021-01-27 05:32:54,farmer protest khalistani promoting campaign different thing hap,0.0,0.6,0.0
"RT @ndtv: #FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4…",2021-01-27 05:32:30,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
"#FarmersProtest | ""We Broke Barricades When Cops Stopped Us"": Farmer Leader On Delhi Chaos https://t.co/smRnydMQ4N https://t.co/4LRqtNaFxT",2021-01-27 05:32:19,broke barricade cop stopped u farmer leader delhi chaos,0.0,0.0,0.0
"RT @IndiaToday: According to sources, Sidhu and Sidhana came to #Delhi two days ago and gave a provocative speech to the protesters at the…",2021-01-27 05:31:32,according source sidhu sidhana came two day ago gave provocative speech protester,0.0,0.0,0.0
RT @singhtejinder: Farmers and Morcha need more support than ever before. They have managed a massive peaceful protest. B&amp;D media will show…,2021-01-27 05:31:25,farmer morcha need support ever managed massive peaceful protest bampd medium show,0.125,0.75,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:30:40,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
RT @sukhvirington: This was nationwide protest. Protests weren’t only happening in Delhi but they won’t show that because India has always…,2021-01-27 05:30:25,nationwide protest protest werent happening delhi wont show india always,0.0,0.0,0.0
Farmers’ Protest: Was Tricolour at Red Fort Replaced With Khalistan Flag? Here’s the Truth #FarmersProtest #RedFort… https://t.co/NJaIarmiFO,2021-01-27 05:29:43,farmer protest tricolour red fort replaced khalistan flag here truth,0.0,0.0,0.0
"Scenes from the “PEACEFUL” farmers' protest 💔🥺

#DelhiUnderAttack
#ShameOnTractorRally  #FarmersProtest https://t.co/F4fl3oCztJ",2021-01-27 05:29:31,scene peaceful farmer protest,0.25,0.5,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:29:18,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:29:06,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @htTweets: Heavy security deployment at Tikri border where farmers are protesting against #FarmLaws.

(ANI)

Track Updates: https://t.co…",2021-01-27 05:29:00,heavy security deployment tikri border farmer protesting ani track update,-0.2,0.5,-1.0
A very peaceful protest by farmers!!! #FarmersProtest 😏😤 https://t.co/rpos1LISuX,2021-01-27 05:28:42,peaceful protest farmer,0.25,0.5,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:28:38,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @htTweets: Heavy security deployment at Tikri border where farmers are protesting against #FarmLaws.

(ANI)

Track Updates: https://t.co…",2021-01-27 05:28:25,heavy security deployment tikri border farmer protesting ani track update,-0.2,0.5,-1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:28:04,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
Take a note on those liberals worried about the flag and buses more than life's of farmers at protest and the futur… https://t.co/WPf9jSQeo4,2021-01-27 05:27:53,take note liberal worried flag bus life farmer protest futur,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:27:43,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:27:38,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:27:37,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
RT @NewIndianXpress: @TheMornStandard @Harpreet_TNIE A protest hosted by 'Sikh DMV Youth and Sangat' saw a few dozen people gathered in fro…,2021-01-27 05:27:26,protest hosted sikh dmv youth sangat saw dozen people gathered fro,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:27:13,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:26:53,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:26:17,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @NewIndianXpress: Belting out patriotic Hindi movie songs from DJ sets placed on scores of tractors, the farmer rally has started in a c…",2021-01-27 05:25:31,belting patriotic hindi movie song dj set placed score tractor farmer rally started c,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:25:12,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @htTweets: #FarmersProtest | Congress, NCP, Shiv Sena condemn violence; slam Centre for mishandling farmers' protest

https://t.co/fcahw…",2021-01-27 05:25:10,congress ncp shiv sena condemn violence slam centre mishandling farmer protest,0.0,0.0,0.0
Over 100 cops injured during farmers' #RepublicDay protests; Those who broke barricades will never be a part of the… https://t.co/Uu0kHm38hC,2021-01-27 05:25:00,cop injured farmer protest broke barricade never part,0.0,0.0,0.0
RT @IndiaToday: Violent clashes between protestors and the police will likely dent popular support for the farmers and give the government…,2021-01-27 05:24:59,violent clash protestors police likely dent popular support farmer give government,-0.0666666666666667,0.9666666666666667,-1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:23:55,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:23:53,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @ManandepSingh: Indian flag was replaced with Khalistan flag atop Red Fort during farmers' protest.
 #FarmersProtest #IndianRepublicBlac…",2021-01-27 05:23:44,indian flag replaced khalistan flag atop red fort farmer protest,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:23:37,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:23:36,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
